DayPartKey,RespondentID,CityID,DayPart,VisitFreq,Year,dwh_create_date
13656,752442,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13657,752593,5,11 AM - before 2 PM,10,2019,2025-09-19 16:08:15.290000000
13658,752593,5,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13659,752593,5,2 PM - before 5 PM,5,2019,2025-09-19 16:08:15.290000000
13660,752673,5,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13661,752673,5,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13662,752673,5,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13663,752715,5,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13664,752734,2,Before 9 AM,14,2019,2025-09-19 16:08:15.290000000
13665,752734,2,11 AM - before 2 PM,6,2019,2025-09-19 16:08:15.290000000
13666,752734,2,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13667,752737,5,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13668,752737,5,Before 9 AM,25,2019,2025-09-19 16:08:15.290000000
13669,752737,5,11 AM - before 2 PM,10,2019,2025-09-19 16:08:15.290000000
13670,752760,1,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13671,752760,1,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13672,752774,2,11 AM - before 2 PM,10,2019,2025-09-19 16:08:15.290000000
13673,752774,2,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13674,752826,2,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13675,752860,5,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13676,752923,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13677,752923,2,11 AM - before 2 PM,20,2019,2025-09-19 16:08:15.290000000
13678,752947,2,2 PM - before 5 PM,15,2019,2025-09-19 16:08:15.290000000
13679,752947,2,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13680,753075,2,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13681,753075,2,11 AM - before 2 PM,3,2019,2025-09-19 16:08:15.290000000
13682,753075,2,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13683,753287,5,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13684,753429,2,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13685,753476,2,11 AM - before 2 PM,7,2019,2025-09-19 16:08:15.290000000
13686,753476,2,9 PM or later,5,2019,2025-09-19 16:08:15.290000000
13687,753540,2,11 AM - before 2 PM,7,2019,2025-09-19 16:08:15.290000000
13688,753540,2,5 PM - before 9 PM,8,2019,2025-09-19 16:08:15.290000000
13689,753557,2,Before 9 AM,28,2019,2025-09-19 16:08:15.290000000
13690,753557,2,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13691,753604,5,Before 9 AM,25,2019,2025-09-19 16:08:15.290000000
13692,753604,5,11 AM - before 2 PM,5,2019,2025-09-19 16:08:15.290000000
13693,753731,2,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13694,753962,2,11 AM - before 2 PM,7,2019,2025-09-19 16:08:15.290000000
13695,753962,2,5 PM - before 9 PM,8,2019,2025-09-19 16:08:15.290000000
13696,754178,2,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13697,754212,5,9 AM - before 11 AM,5,2019,2025-09-19 16:08:15.290000000
13698,754301,2,11 AM - before 2 PM,9,2019,2025-09-19 16:08:15.290000000
13699,754301,2,Before 9 AM,6,2019,2025-09-19 16:08:15.290000000
13700,754334,1,5 PM - before 9 PM,6,2019,2025-09-19 16:08:15.290000000
13701,754468,5,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13702,754605,2,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13703,754605,2,2 PM - before 5 PM,5,2019,2025-09-19 16:08:15.290000000
13704,754606,2,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13705,754679,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13706,755205,5,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13707,755669,5,5 PM - before 9 PM,6,2019,2025-09-19 16:08:15.290000000
13708,755768,5,Before 9 AM,8,2019,2025-09-19 16:08:15.290000000
13709,755816,2,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13710,755816,2,9 AM - before 11 AM,2,2019,2025-09-19 16:08:15.290000000
13711,755816,2,Before 9 AM,2,2019,2025-09-19 16:08:15.290000000
13712,755862,2,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13713,755862,2,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13714,755910,5,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13715,755910,5,Before 9 AM,3,2019,2025-09-19 16:08:15.290000000
13716,755951,5,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13717,756044,2,5 PM - before 9 PM,8,2019,2025-09-19 16:08:15.290000000
13718,756044,2,11 AM - before 2 PM,6,2019,2025-09-19 16:08:15.290000000
13719,756044,2,Before 9 AM,7,2019,2025-09-19 16:08:15.290000000
13720,756045,5,Before 9 AM,8,2019,2025-09-19 16:08:15.290000000
13721,756062,5,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13722,756192,2,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13723,756192,2,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13724,756395,2,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13725,756395,2,2 PM - before 5 PM,6,2019,2025-09-19 16:08:15.290000000
13726,756395,2,9 AM - before 11 AM,5,2019,2025-09-19 16:08:15.290000000
13727,756395,2,Before 9 AM,6,2019,2025-09-19 16:08:15.290000000
13728,756627,2,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13729,756694,5,5 PM - before 9 PM,6,2019,2025-09-19 16:08:15.290000000
13730,756694,5,Before 9 AM,6,2019,2025-09-19 16:08:15.290000000
13731,756805,2,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13732,756849,4,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13733,756858,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13734,756858,4,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13735,757077,4,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13736,757084,2,2 PM - before 5 PM,9,2019,2025-09-19 16:08:15.290000000
13737,757084,2,9 AM - before 11 AM,7,2019,2025-09-19 16:08:15.290000000
13738,757084,2,11 AM - before 2 PM,7,2019,2025-09-19 16:08:15.290000000
13739,757182,3,9 AM - before 11 AM,7,2019,2025-09-19 16:08:15.290000000
13740,757182,3,2 PM - before 5 PM,7,2019,2025-09-19 16:08:15.290000000
13741,757182,3,5 PM - before 9 PM,9,2019,2025-09-19 16:08:15.290000000
13742,757182,3,Before 9 AM,7,2019,2025-09-19 16:08:15.290000000
13743,757507,3,5 PM - before 9 PM,20,2019,2025-09-19 16:08:15.290000000
13744,757507,3,2 PM - before 5 PM,20,2019,2025-09-19 16:08:15.290000000
13745,757507,3,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13746,757600,2,9 AM - before 11 AM,10,2019,2025-09-19 16:08:15.290000000
13747,757600,2,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13748,757659,5,Before 9 AM,8,2019,2025-09-19 16:08:15.290000000
13749,757659,5,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13750,757703,4,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13751,757809,1,9 PM or later,4,2019,2025-09-19 16:08:15.290000000
13752,757809,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13753,757813,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13754,757813,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13755,757873,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13756,757910,5,Before 9 AM,8,2019,2025-09-19 16:08:15.290000000
13757,758044,2,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13758,758148,5,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13759,758148,5,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13760,758148,5,11 AM - before 2 PM,4,2019,2025-09-19 16:08:15.290000000
13761,758148,5,2 PM - before 5 PM,4,2019,2025-09-19 16:08:15.290000000
13762,758148,5,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13763,758160,2,Before 9 AM,2,2019,2025-09-19 16:08:15.290000000
13764,758160,2,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13765,758160,2,11 AM - before 2 PM,3,2019,2025-09-19 16:08:15.290000000
13766,758164,5,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13767,758243,3,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13768,758243,3,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13769,758332,1,Before 9 AM,1,2019,2025-09-19 16:08:15.290000000
13770,758332,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13771,758332,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13772,758332,1,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13773,758407,3,9 AM - before 11 AM,10,2019,2025-09-19 16:08:15.290000000
13774,758407,3,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13775,758482,5,5 PM - before 9 PM,8,2019,2025-09-19 16:08:15.290000000
13776,758618,1,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13777,758618,1,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13778,758701,5,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13779,758732,3,Before 9 AM,26,2019,2025-09-19 16:08:15.290000000
13780,758732,3,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13781,758734,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13782,758753,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13783,758753,1,2 PM - before 5 PM,4,2019,2025-09-19 16:08:15.290000000
13784,758827,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13785,758827,2,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13786,758827,2,9 AM - before 11 AM,10,2019,2025-09-19 16:08:15.290000000
13787,758827,2,11 AM - before 2 PM,10,2019,2025-09-19 16:08:15.290000000
13788,758905,1,9 AM - before 11 AM,2,2019,2025-09-19 16:08:15.290000000
13789,758905,1,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13790,758905,1,2 PM - before 5 PM,1,2019,2025-09-19 16:08:15.290000000
13791,759238,1,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13792,759238,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13793,759284,1,9 PM or later,2,2019,2025-09-19 16:08:15.290000000
13794,759284,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13795,759284,1,9 AM - before 11 AM,6,2019,2025-09-19 16:08:15.290000000
13796,759300,4,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13797,759414,4,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13798,759443,1,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13799,759494,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13800,759873,3,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13801,759973,2,11 AM - before 2 PM,5,2019,2025-09-19 16:08:15.290000000
13802,759973,2,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13803,760150,1,5 PM - before 9 PM,6,2019,2025-09-19 16:08:15.290000000
13804,760248,3,11 AM - before 2 PM,10,2019,2025-09-19 16:08:15.290000000
13805,760248,3,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13806,760937,3,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13807,760937,3,9 AM - before 11 AM,10,2019,2025-09-19 16:08:15.290000000
13808,760969,3,5 PM - before 9 PM,28,2019,2025-09-19 16:08:15.290000000
13809,760977,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13810,761044,2,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13811,761044,2,11 AM - before 2 PM,5,2019,2025-09-19 16:08:15.290000000
13812,761149,3,5 PM - before 9 PM,15,2019,2025-09-19 16:08:15.290000000
13813,761149,3,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13814,761182,3,9 AM - before 11 AM,10,2019,2025-09-19 16:08:15.290000000
13815,761182,3,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13816,761354,3,11 AM - before 2 PM,30,2019,2025-09-19 16:08:15.290000000
13817,761750,3,11 AM - before 2 PM,20,2019,2025-09-19 16:08:15.290000000
13818,762012,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13819,762255,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13820,762852,3,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13821,763355,1,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13822,763355,1,9 PM or later,3,2019,2025-09-19 16:08:15.290000000
13823,763355,1,9 AM - before 11 AM,2,2019,2025-09-19 16:08:15.290000000
13824,763500,3,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13825,763500,3,5 PM - before 9 PM,15,2019,2025-09-19 16:08:15.290000000
13826,763500,3,9 AM - before 11 AM,5,2019,2025-09-19 16:08:15.290000000
13827,763558,5,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13828,763558,5,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13829,763762,1,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13830,763762,1,Before 9 AM,2,2019,2025-09-19 16:08:15.290000000
13831,763845,3,5 PM - before 9 PM,30,2019,2025-09-19 16:08:15.290000000
13832,763845,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13833,764111,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13834,764154,1,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13835,764154,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13836,764281,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13837,764281,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13838,764370,1,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13839,764370,1,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13840,764539,3,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13841,764539,3,5 PM - before 9 PM,18,2019,2025-09-19 16:08:15.290000000
13842,764577,2,2 PM - before 5 PM,10,2019,2025-09-19 16:08:15.290000000
13843,764577,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13844,764580,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13845,764618,4,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13846,764618,4,Before 9 AM,2,2019,2025-09-19 16:08:15.290000000
13847,764618,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13848,764623,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13849,764654,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13850,764654,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13851,764663,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13852,764663,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13853,764703,1,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13854,764703,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13855,764703,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13856,764846,3,5 PM - before 9 PM,30,2019,2025-09-19 16:08:15.290000000
13857,764857,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13858,764882,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13859,765076,1,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13860,765076,1,9 PM or later,5,2019,2025-09-19 16:08:15.290000000
13861,765076,1,11 AM - before 2 PM,5,2019,2025-09-19 16:08:15.290000000
13862,765184,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13863,765249,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13864,765249,3,5 PM - before 9 PM,30,2019,2025-09-19 16:08:15.290000000
13865,765342,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13866,765342,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13867,765470,3,11 AM - before 2 PM,10,2019,2025-09-19 16:08:15.290000000
13868,765470,3,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13869,765470,3,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13870,765501,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13871,765501,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13872,765501,1,2 PM - before 5 PM,1,2019,2025-09-19 16:08:15.290000000
13873,765509,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13874,765509,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13875,765692,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13876,765811,1,Before 9 AM,1,2019,2025-09-19 16:08:15.290000000
13877,765811,1,9 PM or later,2,2019,2025-09-19 16:08:15.290000000
13878,765811,1,2 PM - before 5 PM,1,2019,2025-09-19 16:08:15.290000000
13879,765848,3,N/A,20,2019,2025-09-19 16:08:15.290000000
13880,765848,3,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13881,765990,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13882,765990,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13883,766003,1,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13884,766003,1,9 PM or later,2,2019,2025-09-19 16:08:15.290000000
13885,766003,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13886,766003,1,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13887,766496,1,Before 9 AM,1,2019,2025-09-19 16:08:15.290000000
13888,766496,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13889,767264,2,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13890,767540,3,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13891,767644,5,Before 9 AM,6,2019,2025-09-19 16:08:15.290000000
13892,767644,5,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13893,767694,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13894,767694,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13895,767775,2,2 PM - before 5 PM,5,2019,2025-09-19 16:08:15.290000000
13896,767775,2,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13897,767805,4,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13898,767805,4,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13899,767805,4,9 PM or later,4,2019,2025-09-19 16:08:15.290000000
13900,767878,1,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13901,767878,1,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13902,767878,1,9 AM - before 11 AM,5,2019,2025-09-19 16:08:15.290000000
13903,768033,5,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13904,768329,4,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13905,768329,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13906,768332,1,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13907,768332,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13908,768461,5,Before 9 AM,30,2019,2025-09-19 16:08:15.290000000
13909,768521,1,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13910,768521,1,9 PM or later,3,2019,2025-09-19 16:08:15.290000000
13911,768521,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13912,768521,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13913,768538,1,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13914,768538,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13915,768577,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13916,768725,2,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13917,768874,3,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13918,768874,3,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13919,769062,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13920,769065,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13921,769065,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13922,769092,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13923,769092,1,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13924,769107,5,Before 9 AM,6,2019,2025-09-19 16:08:15.290000000
13925,769107,5,9 AM - before 11 AM,6,2019,2025-09-19 16:08:15.290000000
13926,769162,2,Before 9 AM,10,2019,2025-09-19 16:08:15.290000000
13927,769207,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13928,769207,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13929,769392,4,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13930,769392,4,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13931,769410,1,Before 9 AM,1,2019,2025-09-19 16:08:15.290000000
13932,769410,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13933,769476,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13934,769476,1,9 AM - before 11 AM,2,2019,2025-09-19 16:08:15.290000000
13935,769476,1,2 PM - before 5 PM,1,2019,2025-09-19 16:08:15.290000000
13936,769484,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13937,769484,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13938,769484,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13939,769578,4,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13940,769812,4,5 PM - before 9 PM,5,2019,2025-09-19 16:08:15.290000000
13941,769866,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13942,769866,1,2 PM - before 5 PM,1,2019,2025-09-19 16:08:15.290000000
13943,769866,1,9 AM - before 11 AM,1,2019,2025-09-19 16:08:15.290000000
13944,769934,3,Before 9 AM,15,2019,2025-09-19 16:08:15.290000000
13945,770076,1,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13946,770076,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13947,770151,4,Before 9 AM,8,2019,2025-09-19 16:08:15.290000000
13948,770151,4,5 PM - before 9 PM,7,2019,2025-09-19 16:08:15.290000000
13949,770161,2,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13950,770161,2,Before 9 AM,2,2019,2025-09-19 16:08:15.290000000
13951,770361,3,5 PM - before 9 PM,30,2019,2025-09-19 16:08:15.290000000
13952,770420,3,9 AM - before 11 AM,30,2019,2025-09-19 16:08:15.290000000
13953,770510,1,9 PM or later,4,2019,2025-09-19 16:08:15.290000000
13954,770510,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13955,770588,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13956,770588,1,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13957,770602,5,9 AM - before 11 AM,4,2019,2025-09-19 16:08:15.290000000
13958,770602,5,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13959,770627,4,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13960,770674,4,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13961,770674,4,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13962,770941,4,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13963,770941,4,Before 9 AM,4,2019,2025-09-19 16:08:15.290000000
13964,770949,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13965,770949,1,5 PM - before 9 PM,4,2019,2025-09-19 16:08:15.290000000
13966,770949,1,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13967,770949,1,9 PM or later,1,2019,2025-09-19 16:08:15.290000000
13968,770975,3,5 PM - before 9 PM,7,2019,2025-09-19 16:08:15.290000000
13969,771047,2,2 PM - before 5 PM,2,2019,2025-09-19 16:08:15.290000000
13970,771047,2,Before 9 AM,2,2019,2025-09-19 16:08:15.290000000
13971,771105,3,11 AM - before 2 PM,5,2019,2025-09-19 16:08:15.290000000
13972,771105,3,5 PM - before 9 PM,6,2019,2025-09-19 16:08:15.290000000
13973,771164,5,9 AM - before 11 AM,7,2019,2025-09-19 16:08:15.290000000
13974,771164,5,Before 9 AM,3,2019,2025-09-19 16:08:15.290000000
13975,771327,3,9 PM or later,4,2019,2025-09-19 16:08:15.290000000
13976,771368,2,9 AM - before 11 AM,2,2019,2025-09-19 16:08:15.290000000
13977,771368,2,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
13978,771940,4,2 PM - before 5 PM,3,2019,2025-09-19 16:08:15.290000000
13979,771940,4,9 AM - before 11 AM,6,2019,2025-09-19 16:08:15.290000000
13980,774936,2,9 AM - before 11 AM,6,2019,2025-09-19 16:08:15.290000000
13981,775425,2,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13982,775425,2,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13983,775864,2,Before 9 AM,20,2019,2025-09-19 16:08:15.290000000
13984,775864,2,5 PM - before 9 PM,10,2019,2025-09-19 16:08:15.290000000
13985,776783,5,2 PM - before 5 PM,8,2019,2025-09-19 16:08:15.290000000
13986,776783,5,9 AM - before 11 AM,9,2019,2025-09-19 16:08:15.290000000
13987,776783,5,Before 9 AM,5,2019,2025-09-19 16:08:15.290000000
13988,776783,5,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13989,776835,5,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13990,776835,5,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13991,776835,5,11 AM - before 2 PM,4,2019,2025-09-19 16:08:15.290000000
13992,777021,1,9 PM or later,3,2019,2025-09-19 16:08:15.290000000
13993,777021,1,Before 9 AM,1,2019,2025-09-19 16:08:15.290000000
13994,777116,1,11 AM - before 2 PM,1,2019,2025-09-19 16:08:15.290000000
13995,777116,1,5 PM - before 9 PM,1,2019,2025-09-19 16:08:15.290000000
13996,777319,1,9 AM - before 11 AM,3,2019,2025-09-19 16:08:15.290000000
13997,777319,1,5 PM - before 9 PM,3,2019,2025-09-19 16:08:15.290000000
13998,777319,1,11 AM - before 2 PM,2,2019,2025-09-19 16:08:15.290000000
13999,777687,1,5 PM - before 9 PM,2,2019,2025-09-19 16:08:15.290000000
